# va3 L_c8 形状の軸中心分布: 新条件 (Pt 1.139 MPa/Tt 1161 K/新組成) vs 旧条件 (Pt 1.137 MPa/Tt 1058 K/旧組成) x {dry,noneq,eq}
# x_over_rt,x_m,M__va3_M4.19_Lc8_dry,T__va3_M4.19_Lc8_dry,P__va3_M4.19_Lc8_dry,rho__va3_M4.19_Lc8_dry,S__va3_M4.19_Lc8_dry,Tsat__va3_M4.19_Lc8_dry,g__va3_M4.19_Lc8_dry,M__va3_M4.19_Lc8_noneq,T__va3_M4.19_Lc8_noneq,P__va3_M4.19_Lc8_noneq,rho__va3_M4.19_Lc8_noneq,S__va3_M4.19_Lc8_noneq,Tsat__va3_M4.19_Lc8_noneq,g__va3_M4.19_Lc8_noneq,M__va3_M4.19_Lc8_eq,T__va3_M4.19_Lc8_eq,P__va3_M4.19_Lc8_eq,rho__va3_M4.19_Lc8_eq,S__va3_M4.19_Lc8_eq,Tsat__va3_M4.19_Lc8_eq,g__va3_M4.19_Lc8_eq,M__va3old_Lc8_dry,T__va3old_Lc8_dry,P__va3old_Lc8_dry,rho__va3old_Lc8_dry,S__va3old_Lc8_dry,Tsat__va3old_Lc8_dry,g__va3old_Lc8_dry,M__va3old_Lc8_noneq,T__va3old_Lc8_noneq,P__va3old_Lc8_noneq,rho__va3old_Lc8_noneq,S__va3old_Lc8_noneq,Tsat__va3old_Lc8_noneq,g__va3old_Lc8_noneq,M__va3old_Lc8_eq,T__va3old_Lc8_eq,P__va3old_Lc8_eq,rho__va3old_Lc8_eq,S__va3old_Lc8_eq,Tsat__va3old_Lc8_eq,g__va3old_Lc8_eq
-1.7247299,-0.354795933,0.258469496,1149.27039,1090595.5,3.32647848,1.87168807e-05,361.64859,0,0.258469612,1149.27051,1090595.88,3.32648015,1.87167298e-05,361.648468,0,0.258469449,1149.27063,1090595.88,3.32647896,1.87168152e-05,361.648621,0,0.258188297,1046.94104,1088380.25,3.63603187,3.44321634e-05,354.585785,0,0.258188056,1046.94031,1088379.75,3.63603306,3.44322798e-05,354.585632,0,0.258188347,1046.9408,1088380.12,3.63603258,3.44321597e-05,354.585663,0
-1.6612215,-0.341731548,0.270528141,1148.16174,1086113.75,3.31600738,1.88192626e-05,361.541687,0,0.27052828,1148.16199,1086113.75,3.31600761,1.88191661e-05,361.541595,0,0.270528327,1148.16174,1086113.75,3.31600738,1.8819308e-05,361.541718,0,0.270235441,1045.89575,1083878.75,3.62461233,3.46041998e-05,354.48288,0,0.270235303,1045.89514,1083878.5,3.62461424,3.46043562e-05,354.482727,0,0.270235785,1045.89551,1083878.5,3.62461281,3.4604258e-05,354.482758,0
-1.59983981,-0.329104662,0.282820198,1146.98145,1081358.88,3.30488753,1.89289713e-05,361.427917,0,0.28282001,1146.98181,1081359,3.30488777,1.89287912e-05,361.427795,0,0.282820265,1146.98157,1081359.12,3.30488777,1.89289349e-05,361.427948,0,0.282515653,1044.7832,1079103.62,3.6124866,3.47883761e-05,354.37323,0,0.282515519,1044.78235,1079103.25,3.61248827,3.47884707e-05,354.373169,0,0.282515782,1044.78296,1079103.75,3.61248779,3.47883142e-05,354.373199,0
-1.54048121,-0.316893935,0.29533081,1145.72839,1076329.62,3.29311442,1.90460887e-05,361.307159,0,0.295330778,1145.729,1076329.88,3.29311395,1.90457922e-05,361.307007,0,0.295331199,1145.72888,1076329.75,3.29311371,1.90459159e-05,361.307129,0,0.295014769,1043.60229,1074053,3.59964752,3.49846923e-05,354.256897,0,0.295014465,1043.60156,1074052.88,3.59964967,3.49847869e-05,354.256866,0,0.295014899,1043.60193,1074053.25,3.59964943,3.49847032e-05,354.256866,0
-1.48303926,-0.305077493,0.308047725,1144.4021,1071025.12,3.28068328,1.91706185e-05,361.179138,0,0.30804762,1144.40259,1071025.25,3.28068233,1.91703712e-05,361.179077,0,0.308048093,1144.40247,1071025,3.28068161,1.91704949e-05,361.179199,0,0.307719935,1042.35205,1068726,3.58609056,3.51934541e-05,354.13385,0,0.307719811,1042.35132,1068726,3.58609295,3.51937742e-05,354.133667,0,0.30772022,1042.35156,1068726,3.586092,3.5193716e-05,354.133667,0
-1.4274056,-0.293633044,0.320959976,1143.00098,1065444.25,3.26758885,1.93029609e-05,361.043976,0,0.320959775,1143.00146,1065444.38,3.26758814,1.93027608e-05,361.043884,0,0.32096029,1143.00134,1065444.38,3.2675879,1.93028882e-05,361.044037,0,0.320620163,1041.03137,1063122,3.57181168,3.541564e-05,354.00354,0,0.320620086,1041.03076,1063122,3.57181382,3.54157637e-05,354.00351,0,0.32062042,1041.03088,1063122,3.57181382,3.54157419e-05,354.00351,0
-1.37347353,-0.282538623,0.334057829,1141.52454,1059586.88,3.25382781,1.94432869e-05,360.901489,0,0.334057681,1141.52478,1059586.88,3.25382733,1.94431632e-05,360.901367,0,0.334058149,1141.52466,1059587,3.25382781,1.94432978e-05,360.90152,0,0.333706473,1039.63953,1057240.25,3.55680609,3.56511773e-05,353.866364,0,0.333706522,1039.63892,1057240,3.55680728,3.565113e-05,353.866272,0,0.333706619,1039.63892,1057240.38,3.55680895,3.56511591e-05,353.866272,0
-1.3211385,-0.271772742,0.347334185,1139.97131,1053452.75,3.23939896,1.95919347e-05,360.751495,0,0.347334091,1139.97144,1053453,3.23939896,1.95918437e-05,360.751434,0,0.347334427,1139.97119,1053452.75,3.23939872,1.95920002e-05,360.751587,0,0.346971191,1038.17542,1051080.88,3.54107141,3.59001497e-05,353.721985,0,0.346971586,1038.17468,1051080.62,3.54107261,3.59003279e-05,353.721863,0,0.346971709,1038.17468,1051081,3.54107404,3.59003607e-05,353.721863,0
-1.2703017,-0.261315048,0.36078258,1138.33984,1047040.94,3.22429681,1.97492591e-05,360.593994,0,0.360782828,1138.34009,1047041.06,3.22429633,1.97490863e-05,360.593903,0,0.360782768,1138.33972,1047041,3.22429705,1.97492627e-05,360.594055,0,0.360408158,1036.63794,1044643.31,3.52460289,3.61636412e-05,353.570129,0,0.360408821,1036.63708,1044643.06,3.5246048,3.61637576e-05,353.57016,0,0.360408786,1036.63721,1044643.5,3.52460599,3.61637503e-05,353.57019,0
-1.22086596,-0.251145571,0.374397354,1136.62964,1040352.62,3.20852089,1.99153637e-05,360.428741,0,0.374397669,1136.63,1040352.5,3.2085197,1.99151218e-05,360.428711,0,0.374397529,1136.62952,1040352.62,3.20852113,1.99153255e-05,360.428864,0,0.374012112,1035.02612,1037928.06,3.50739908,3.64417647e-05,353.411224,0,0.374012711,1035.02515,1037927.62,3.50740147,3.64418593e-05,353.411072,0,0.374012625,1035.02527,1037928.06,3.50740242,3.64418484e-05,353.411102,0
-1.17274213,-0.24124597,0.38817408,1134.83936,1033387.69,3.1920681,2.00904524e-05,360.255829,0,0.388174255,1134.83972,1033387.56,3.19206715,2.00903087e-05,360.255737,0,0.388174234,1134.83923,1033387.56,3.1920681,2.00905051e-05,360.25589,0,0.387778195,1033.33875,1030935.25,3.48945761,3.6734782e-05,353.244659,0,0.387778504,1033.33789,1030935.12,3.48946047,3.67350876e-05,353.244507,0,0.387778528,1033.33789,1030935.31,3.48946095,3.67351131e-05,353.244537,0
-1.12584162,-0.231598005,0.402110013,1132.9679,1026146.44,3.17493606,2.02750452e-05,360.075073,0,0.402110069,1132.96826,1026146.5,3.17493558,2.02749161e-05,360.07489,0,0.402109947,1132.96741,1026146.31,3.17493701,2.02751708e-05,360.075012,0,0.401703526,1031.57483,1023665.5,3.47077632,3.70439411e-05,353.070312,0,0.401703767,1031.5741,1023665.5,3.4707787,3.70439811e-05,353.070312,0,0.401704011,1031.57422,1023665.81,3.47077918,3.70439702e-05,353.070343,0
-1.08008468,-0.222185314,0.416202129,1131.01416,1018629.94,3.15712428,2.04693861e-05,359.886108,0,0.416202186,1131.01428,1018629.94,3.1571238,2.04693151e-05,359.886017,0,0.41620202,1131.01355,1018629.75,3.15712523,2.0469537e-05,359.886139,0,0.415785636,1029.73328,1016119.75,3.45135307,3.73691037e-05,352.888367,0,0.415785751,1029.73254,1016119.81,3.4513557,3.73691291e-05,352.888428,0,0.415786011,1029.73291,1016119.94,3.45135522,3.73690273e-05,352.888428,0
-1.03539467,-0.212992087,0.430448524,1128.97656,1010838.81,3.13863087,2.06739478e-05,359.689087,0,0.430448672,1128.97681,1010838.88,3.13863063,2.06737932e-05,359.688995,0,0.430448465,1128.97607,1010838.69,3.13863182,2.06740133e-05,359.689087,0,0.430022048,1027.81311,1008298.81,3.43118691,3.77108554e-05,352.6987,0,0.43002228,1027.81262,1008298.88,3.43118882,3.77109209e-05,352.698669,0,0.43002263,1027.81287,1008298.94,3.43118834,3.77108554e-05,352.698669,0
-0.991700411,-0.204003692,0.444847182,1126.85437,1002774.81,3.11945605,2.08889269e-05,359.483765,0,0.44484724,1126.85486,1002775,3.11945581,2.08886959e-05,359.483704,0,0.444847171,1126.85388,1002774.69,3.11945701,2.08889523e-05,359.483795,0,0.444410943,1025.81335,1000204.44,3.41027713,3.80699748e-05,352.501129,0,0.444411375,1025.81299,1000204.38,3.41027856,3.8070033e-05,352.500977,0,0.444411575,1025.81299,1000204.5,3.41027856,3.8070044e-05,352.500977,0
-0.948934317,-0.19520624,0.459397561,1124.64636,994439.188,3.09959888,2.11145525e-05,359.270111,0,0.45939747,1124.64661,994439.438,3.09959912,2.11145089e-05,359.27005,0,0.459397459,1124.64587,994439.25,3.09960055,2.1114729e-05,359.270142,0,0.458952215,1023.73267,991837.625,3.38862324,3.8447004e-05,352.295227,0,0.458952502,1023.7323,991837.562,3.38862443,3.84471496e-05,352.295197,0,0.458952555,1023.73242,991837.812,3.38862491,3.8447135e-05,352.295197,0
-0.907034218,-0.186586916,0.47409876,1122.35144,985833.625,3.07905912,2.13516378e-05,359.048004,0,0.474098805,1122.35144,985833.812,3.07906008,2.13515341e-05,359.047882,0,0.474098517,1122.35083,985833.938,3.07906199,2.13517396e-05,359.048004,0,0.473644707,1021.57013,983200.562,3.36622548,3.88430744e-05,352.081329,0,0.4736449,1021.56982,983200.562,3.36622667,3.88428016e-05,352.081238,0,0.4736449,1021.56989,983200.625,3.36622667,3.88428052e-05,352.081238,0
-0.86594075,-0.178133547,0.4889506,1119.96802,976960.5,3.05783916,2.16000935e-05,358.817169,0,0.488950648,1119.96802,976960.625,3.05783987,2.16002136e-05,358.817108,0,0.488950596,1119.96741,976960.562,3.05784106,2.16004228e-05,358.8172,0,0.48848816,1019.32434,974295.25,3.34308529,3.92579168e-05,351.859039,0,0.488488503,1019.32416,974295.25,3.34308624,3.92577676e-05,351.858948,0,0.488488405,1019.32422,974295.25,3.343086,3.92577713e-05,351.858948,0
-0.825598419,-0.169834688,0.503953552,1117.495,967821.812,3.03593898,2.18611531e-05,358.577606,0,0.5039536,1117.495,967821.812,3.03593969,2.18610203e-05,358.577545,0,0.503953316,1117.49451,967821.875,3.03594065,2.18612058e-05,358.577667,0,0.503483529,1016.99432,965123.812,3.31920266,3.9692819e-05,351.628326,0,0.503483727,1016.99408,965123.75,3.31920338,3.96927753e-05,351.628204,0,0.50348353,1016.99426,965123.938,3.31920338,3.96927462e-05,351.628235,0
-0.78595674,-0.161679953,0.519107348,1114.93127,958420.312,3.01336098,2.21345545e-05,358.329285,0,0.519107492,1114.93115,958420.25,3.01336145,2.21344253e-05,358.329132,0,0.519107116,1114.93079,958420.188,3.01336193,2.21345836e-05,358.329224,0,0.518629822,1014.5791,955689.5,3.29458094,4.01485122e-05,351.388947,0,0.518630022,1014.57898,955689.562,3.29458189,4.01484576e-05,351.388947,0,0.518629873,1014.57898,955689.562,3.29458165,4.01484758e-05,351.388977,0
-0.746966243,-0.15365918,0.534412804,1112.27527,948758.938,2.99010801,2.24209925e-05,358.071777,0,0.53441304,1112.27527,948759.125,2.99010873,2.24209216e-05,358.071686,0,0.534412516,1112.27527,948759.062,2.99010849,2.24210144e-05,358.071808,0,0.533928539,1012.07727,945995.312,3.26922321,4.06259242e-05,351.140991,0,0.533928642,1012.07709,945995.125,3.26922321,4.06257896e-05,351.140991,0,0.533928589,1012.07715,945995.25,3.26922321,4.06258005e-05,351.141022,0
-0.708581328,-0.14576298,0.549870886,1109.52625,938841.25,2.96618247,2.27209948e-05,357.805145,0,0.549871075,1109.52625,938841.438,2.96618319,2.27210057e-05,357.805115,0,0.549870506,1109.52625,938841.375,2.96618247,2.27210967e-05,357.805237,0,0.549380481,1009.48773,936044.25,3.24313164,4.11257242e-05,350.884216,0,0.549380634,1009.48755,936044,3.24313164,4.11255423e-05,350.884216,0,0.549380682,1009.48761,936044.062,3.2431314,4.11255387e-05,350.884247,0
-0.670758903,-0.137982488,0.565482763,1106.68274,928670.625,2.94158792,2.30352689e-05,357.529297,0,0.565482852,1106.68286,928670.625,2.94158792,2.3035218e-05,357.529297,0,0.565482276,1106.68298,928670.688,2.94158769,2.30352925e-05,357.529388,0,0.564986624,1006.80939,925840.062,3.21631074,4.16487055e-05,350.618591,0,0.564986729,1006.80933,925840.062,3.21631098,4.16485673e-05,350.61853,0,0.564986723,1006.80951,925840,3.21631026,4.16485163e-05,350.61853,0
-0.633458793,-0.130309448,0.581249098,1103.74377,918251.062,2.91632867,2.33642313e-05,357.244263,0,0.581249185,1103.74402,918251.188,2.91632867,2.33641185e-05,357.244049,0,0.581248615,1103.74377,918251.125,2.91632843,2.33642586e-05,357.244141,0,0.580747793,1004.04126,915387.188,3.18876529,4.21960322e-05,350.343781,0,0.580747841,1004.04114,915387.25,3.188766,4.21958503e-05,350.343781,0,0.580747991,1004.0412,915386.938,3.18876457,4.2195843e-05,350.343781,0
-0.596643269,-0.122736089,0.59717095,1100.70776,907587.5,2.89041162,2.37085405e-05,356.94931,0,0.597170827,1100.7085,907587.688,2.8904109,2.37083241e-05,356.94928,0,0.597170264,1100.70813,907587.688,2.89041162,2.37084932e-05,356.949402,0,0.596665285,1001.18219,904690.312,3.1605022,4.27682608e-05,350.060059,0,0.596665384,1001.18219,904690.25,3.16050243,4.2768268e-05,350.059845,0,0.596665543,1001.18201,904690.062,3.16050196,4.27683626e-05,350.059845,0
-0.56027472,-0.115254678,0.613250598,1097.57373,896683.875,2.8638413,2.40687241e-05,356.644928,0,0.613250342,1097.57495,896684.062,2.86383915,2.40684803e-05,356.644867,0,0.613249802,1097.57422,896684.188,2.86384082,2.40687223e-05,356.644958,0,0.612741721,998.230652,893753.188,3.13152575,4.33671812e-05,349.766724,0,0.61274166,998.230835,893753.312,3.13152575,4.33670502e-05,349.766602,0,0.612741771,998.230652,893753.125,3.13152552,4.33671412e-05,349.766602,0
-0.524320543,-0.107858501,0.629488674,1094.34058,885546,2.83662462,2.44456442e-05,356.330719,0,0.629488553,1094.34192,885546.188,2.836622,2.44453295e-05,356.330688,0,0.62948835,1094.34119,885546.062,2.83662319,2.44455678e-05,356.33075,0,0.628977405,995.186035,882582.062,3.10184503,4.39932301e-05,349.464081,0,0.628977392,995.186218,882582,3.10184455,4.39932119e-05,349.463928,0,0.628977392,995.186218,882582.125,3.10184479,4.39932555e-05,349.463928,0
-0.488746971,-0.100540631,0.645887874,1091.00708,874178.938,2.80876899,2.4839821e-05,356.006592,0,0.645887599,1091.00854,874179.188,2.80876613,2.48395063e-05,356.006561,0,0.645887593,1091.00769,874178.812,2.80876708,2.48397737e-05,356.006653,0,0.645374761,992.047119,871182.25,3.07146764,4.46483573e-05,349.151672,0,0.645375111,992.04718,871181.938,3.07146668,4.46479389e-05,349.151672,0,0.645375031,992.047485,871182.25,3.07146716,4.46478698e-05,349.151703,0
-0.453523099,-0.093294695,0.662449305,1087.57227,862588.938,2.78028321,2.52520076e-05,355.672424,0,0.662449197,1087.57385,862589.25,2.78028035,2.52517384e-05,355.672424,0,0.662449227,1087.57275,862588.625,2.78028083,2.52520458e-05,355.672485,0,0.661936135,988.812866,859559.25,3.0404017,4.5332803e-05,348.829895,0,0.661936185,988.812988,859559.125,3.04040122,4.53323228e-05,348.829773,0,0.661936253,988.813293,859559.438,3.04040122,4.53322573e-05,348.829803,0
-0.418619484,-0.0861146376,0.679175878,1084.03442,850781.312,2.75117445,2.56830899e-05,355.328156,0,0.679175935,1084.03577,850781.5,2.75117183,2.56829589e-05,355.328094,0,0.67917589,1084.03491,850780.812,2.75117135,2.56832263e-05,355.328156,0,0.678663594,985.481995,847719.312,3.00865698,4.60477422e-05,348.498138,0,0.678663277,985.482239,847719.5,3.00865698,4.60477822e-05,348.498047,0,0.678663258,985.4823,847719.625,3.00865722,4.60477968e-05,348.498047,0
-0.384007812,-0.0789946318,0.696069079,1080.39282,838763.25,2.72145391,2.61341629e-05,354.97345,0,0.69606911,1080.39429,838763.438,2.72145104,2.61337864e-05,354.97345,0,0.696069253,1080.39294,838762.438,2.72145081,2.61341556e-05,354.973511,0,0.695558385,982.053711,835669.688,2.97624516,4.67957543e-05,348.156586,0,0.695558045,982.054016,835669.875,2.97624516,4.67956379e-05,348.156403,0,0.695557896,982.054016,835669.875,2.97624493,4.67956634e-05,348.156403,0
-0.349660724,-0.0719290599,0.713131662,1076.646,826541.312,2.69113111,2.66056395e-05,354.608337,0,0.713131926,1076.64734,826541.188,2.69112778,2.66052812e-05,354.608368,0,0.71313169,1076.64624,826540.625,2.69112849,2.66056122e-05,354.608429,0,0.712623938,978.526794,823416.688,2.94317627,4.75776651e-05,347.804779,0,0.712623766,978.527039,823416.75,2.94317555,4.75773704e-05,347.804657,0,0.712623594,978.527161,823416.875,2.94317555,4.75773595e-05,347.804657,0
-0.315551996,-0.0649125203,0.730366437,1072.79285,814122.188,2.66021633,2.70985074e-05,354.232758,0,0.730366615,1072.79407,814122.062,2.66021299,2.7098311e-05,354.232727,0,0.730366029,1072.79321,814122.062,2.66021514,2.70986056e-05,354.232819,0,0.729862569,974.900208,810967.625,2.90946174,4.83947661e-05,347.44278,0,0.729862468,974.900269,810967.438,2.90946078,4.83945441e-05,347.442719,0,0.729862546,974.900513,810967.5,2.90946031,4.83944823e-05,347.442749,0
-0.281656206,-0.0579397827,0.747774989,1068.83252,801514.5,2.6287241,2.761424e-05,353.846436,0,0.747774991,1068.83374,801514.375,2.62872052,2.76137853e-05,353.846405,0,0.747774315,1068.83289,801514.688,2.62872362,2.76141e-05,353.846497,0,0.747276582,971.173157,798330.875,2.87511706,4.92487598e-05,347.070618,0,0.747276809,971.173035,798330.438,2.87511587,4.9248687e-05,347.070496,0,0.747276659,971.173401,798330.438,2.87511468,4.92485597e-05,347.070496,0
-0.247948781,-0.0510057919,0.76536069,1064.76379,788725.312,2.59666443,2.81530301e-05,353.449341,0,0.765361142,1064.76477,788725,2.59666038,2.81528191e-05,353.449219,0,0.765360374,1064.76379,788725.375,2.59666395,2.8153172e-05,353.449341,0,0.764869397,967.344238,785513.438,2.84015369,5.01419127e-05,346.688049,0,0.764869804,967.344055,785513.062,2.84015298,5.01415852e-05,346.687836,0,0.764869824,967.344604,785513,2.84015107,5.01413597e-05,346.687836,0
-0.214405909,-0.0441056564,0.783124653,1060.58606,775766,2.5640595,2.87166713e-05,353.041138,0,0.783124904,1060.58704,775765.688,2.56405592,2.87163912e-05,353.041199,0,0.783124868,1060.58618,775765.812,2.5640583,2.87167095e-05,353.04129,0,0.782642211,963.413452,772526.688,2.80459452,5.10746941e-05,346.294739,0,0.782642694,963.413208,772526.312,2.8045938,5.10748359e-05,346.294678,0,0.782642585,963.413757,772526.375,2.80459237,5.10746249e-05,346.294678,0
-0.181004763,-0.0372346714,0.801071233,1056.29785,762642.75,2.53091764,2.93060257e-05,352.622162,0,0.801071427,1056.29895,762642.625,2.53091455,2.93057019e-05,352.622101,0,0.801071126,1056.2981,762642.688,2.53091669,2.9306033e-05,352.622223,0,0.800599366,959.379028,759377.062,2.76844883,5.20506583e-05,345.890808,0,0.800599417,959.378967,759377,2.76844907,5.20505164e-05,345.890839,0,0.80059969,959.379272,759376.625,2.76844668,5.20503818e-05,345.890839,0
-0.14772208,-0.0303880572,0.819204362,1051.89807,749363.438,2.4972508,2.99223448e-05,352.191895,0,0.81920445,1051.89917,749363.438,2.49724817,2.9922001e-05,352.191803,0,0.819204088,1051.89832,749363.438,2.49724984,2.99223339e-05,352.191895,0,0.818744794,955.240234,746072.688,2.73173022,5.30707039e-05,345.476288,0,0.818744624,955.23999,746072.75,2.73173118,5.30707512e-05,345.476196,0,0.818744864,955.240356,746072.312,2.73172879,5.30705838e-05,345.476196,0
-0.114535697,-0.0235612541,0.837527288,1047.3855,735937.062,2.46307397,3.0567091e-05,351.750244,0,0.837527644,1047.38635,735936.938,2.46307158,3.0566629e-05,351.750122,0,0.837527402,1047.3855,735936.875,2.46307278,3.0566971e-05,351.750214,0,0.837082203,950.995544,732622.062,2.69445419,5.41378358e-05,345.050659,0,0.837082084,950.995361,732622.5,2.69445634,5.41376976e-05,345.050568,0,0.837081964,950.995728,732622,2.69445324,5.41375266e-05,345.050568,0
-0.0814239532,-0.016749803,0.856044038,1042.7583,722372.438,2.42840338,3.12412994e-05,351.297119,0,0.856044094,1042.75928,722372.375,2.42840099,3.12410266e-05,351.296936,0,0.856044066,1042.75867,722372.562,2.42840266,3.12413104e-05,351.297028,0,0.855614862,946.643738,719035,2.65664029,5.52543097e-05,344.613892,0,0.855614848,946.643555,719035.625,2.65664315,5.52539641e-05,344.613831,0,0.855614761,946.643738,719035.125,2.65664077,5.52538841e-05,344.613831,0
-0.0483648479,-0.00994918123,0.87475899,1038.01282,708677.75,2.3932569,3.19477258e-05,350.832245,0,0.874759125,1038.01367,708677.5,2.39325452,3.1947453e-05,350.832062,0,0.874759479,1038.01306,708677.375,2.39325523,3.19477367e-05,350.832123,0,0.874348319,942.181274,705319.125,2.6183064,5.64233014e-05,344.165833,0,0.874348408,942.181091,705319.562,2.61830854,5.64231705e-05,344.165771,0,0.874347911,942.181274,705319.375,2.61830783,5.64231232e-05,344.165802,0
-0.0153370686,-0.00315500377,0.893677339,1033.14917,694863.062,2.35765052,3.26874288e-05,350.355408,0,0.893677097,1033.15039,694863,2.3576479,3.26870322e-05,350.355347,0,0.893677556,1033.14954,694862.875,2.35764909,3.26873887e-05,350.355438,0,0.893286912,937.608704,691485.312,2.57947063,5.76472776e-05,343.706451,0,0.893287014,937.608704,691485.625,2.5794723,5.76472921e-05,343.70636,0,0.893286605,937.608765,691485.562,2.57947183,5.7647314e-05,343.70636,0
0.0176808108,0.00363713736,0.912802921,1028.17041,680937.625,2.32158995,3.34610777e-05,349.86673,0,0.912802455,1028.17126,680937.688,2.32158804,3.34605393e-05,349.866638,0,0.912803028,1028.17065,680937.625,2.32158923,3.34608339e-05,349.86673,0,0.912434787,932.928528,677542.625,2.54013944,5.89275696e-05,343.235352,0,0.9124353,932.928528,677542.875,2.54014039,5.89274823e-05,343.235352,0,0.912434787,932.928528,677542.75,2.54013968,5.89275369e-05,343.235352,0
0.0507100746,0.0104316203,0.932142674,1023.07257,666910.75,2.28509617,3.42705462e-05,349.365784,0,0.932142504,1023.07343,666910.625,2.28509426,3.42701751e-05,349.365753,0,0.932142969,1023.07269,666910.75,2.28509593,3.42705207e-05,349.365845,0,0.931800315,928.137085,663499.812,2.50033379,6.02679975e-05,342.752625,0,0.931800521,928.137146,663500,2.5003345,6.02679211e-05,342.752563,0,0.931800006,928.137146,663500.062,2.5003345,6.02679902e-05,342.752594,0
0.0837722346,0.0172328707,0.951704024,1017.85352,652791.062,2.24818563,3.51184499e-05,348.852509,0,0.951704042,1017.85425,652791,2.24818397,3.51182171e-05,348.852478,0,0.951704032,1017.85376,652791.25,2.24818563,3.51185045e-05,348.85257,0,0.951390305,923.232422,649366,2.4600718,6.16722609e-05,342.257904,0,0.951390202,923.232422,649366.188,2.46007228,6.16723701e-05,342.257843,0,0.95138979,923.232544,649366.25,2.46007276,6.16723846e-05,342.257874,0
0.116888613,0.0240452737,0.971494257,1012.51135,638587.75,2.2108736,3.60068989e-05,348.326782,0,0.971493971,1012.51215,638587.812,2.21087241,3.60067606e-05,348.326599,0,0.971494158,1012.51129,638588,2.21087432,3.60071645e-05,348.326691,0,0.971211014,918.212952,635151.125,2.41937351,6.31445946e-05,341.750977,0,0.971211218,918.212769,635151.062,2.41937399,6.31446528e-05,341.750946,0,0.97121081,918.213074,635151.188,2.41937351,6.31445582e-05,341.750977,0
0.150080994,0.0308733117,0.991521523,1007.04382,624309.625,2.17317605,3.69385125e-05,347.787964,0,0.991521327,1007.04437,624309.5,2.17317462,3.69383779e-05,347.787872,0,0.991521622,1007.0437,624309.688,2.17317629,3.69387271e-05,347.787964,0,0.991271446,913.076904,620863.375,2.37825251,6.46885965e-05,341.23172,0,0.991271755,913.07666,620863.375,2.37825322,6.46886765e-05,341.231659,0,0.991271963,913.076843,620863.188,2.37825203,6.46886328e-05,341.231659,0
0.18337144,0.0377215222,1.01179177,1001.44965,609968.062,2.13511467,3.79155681e-05,347.236237,0,1.01179137,1001.45038,609968.25,2.13511395,3.7915288e-05,347.236176,0,1.01179217,1001.4494,609967.875,2.13511443,3.79157173e-05,347.236237,0,1.01157914,907.822571,606513.812,2.33673239,6.63093888e-05,340.699829,0,1.01157893,907.82251,606514,2.33673334,6.63089231e-05,340.699799,0,1.01157924,907.822815,606513.812,2.33673215,6.63088067e-05,340.699829,0
0.216781974,0.0445944369,1.03230509,995.729492,595578.25,2.09672165,3.89399756e-05,346.671509,0,1.03230448,995.730164,595578.5,2.09672093,3.89398338e-05,346.671478,0,1.03230539,995.729431,595578.188,2.09672141,3.89402012e-05,346.671539,0,1.0321324,902.450989,592118.375,2.2948494,6.8009409e-05,340.155457,0,1.03213178,902.450928,592118.938,2.29485178,6.80094163e-05,340.155426,0,1.03213187,902.451294,592118.812,2.29485035,6.80092635e-05,340.155457,0
0.250335515,0.0514967702,1.05307321,989.880432,581147.75,2.05800819,4.00150202e-05,346.093475,0,1.0530726,989.881165,581148,2.05800748,4.00149802e-05,346.093414,0,1.05307332,989.88031,581147.812,2.05800867,4.00154058e-05,346.093506,0,1.05294439,896.959229,577684.062,2.25261497,6.9795562e-05,339.598267,0,1.05294355,896.95929,577684.625,2.25261712,6.97954165e-05,339.598145,0,1.05294397,896.959473,577684.5,2.25261617,6.97953656e-05,339.598145,0
0.284055591,0.0584333614,1.07410515,983.900696,566686.688,2.01899409,4.11439578e-05,345.501862,0,1.07410422,983.901367,566687,2.01899385,4.11438523e-05,345.501831,0,1.07410475,983.900696,566686.875,2.01899433,4.11442197e-05,345.501923,0,1.07402319,891.345764,563221.25,2.21005011,7.16723735e-05,339.027832,0,1.07402279,891.345581,563221.75,2.21005225,7.167273e-05,339.02774,0,1.07402308,891.346069,563221.688,2.21005106,7.16724753e-05,339.027771,0
0.317965746,0.0654090568,1.0954088,977.788574,552205.5,1.97969854,4.23302008e-05,344.896484,0,1.09540828,977.789062,552205.625,1.97969818,4.23296806e-05,344.896454,0,1.09540911,977.788452,552205.5,1.97969854,4.23300444e-05,344.896545,0,1.09537809,885.609009,548740.625,2.16717649,7.3647112e-05,338.444061,0,1.09537778,885.608765,548740.688,2.16717792,7.36469228e-05,338.444,0,1.09537796,885.609375,548740.75,2.16717649,7.36465663e-05,338.444031,0
0.352090627,0.0724289194,1.11699345,971.542175,537715,1.94014311,4.35763286e-05,344.276978,0,1.11699333,971.542542,537715.125,1.94014275,4.35760267e-05,344.277069,0,1.11699376,971.542053,537715.25,1.94014394,4.3576365e-05,344.277161,0,1.11701775,879.74762,534252.812,2.124017,7.57244925e-05,337.846771,0,1.11701755,879.747437,534252.75,2.12401724,7.57243979e-05,337.846741,0,1.11701784,879.747864,534252.875,2.12401676,7.57241578e-05,337.846741,0
