# forge res_12000.h5 axis (j=0) values; Pt/P for matching with CEA
x_m,x_over_rt,Pt_over_P,P,T,rho,u,a,M,h0
1.2927412,6.1395383,173.9566712988854,6536.1103515625,268.9143371582031,0.08501086384057999,1316.04541015625,327.1459045410156,4.022808758687217,836262.0627509374
1.3134022,6.2376623,178.19531420926756,6380.63916015625,267.09088134765625,0.08355532586574554,1317.44775390625,326.04583740234375,4.040682636535263,836257.5017501283
1.334063,6.335786,182.22090650787945,6239.67919921875,265.4095764160156,0.08222706615924835,1318.739013671875,325.02801513671875,4.057308761883695,836252.9715555805
1.354724,6.43391,186.0264763317495,6112.033203125,263.86260986328125,0.08101718127727509,1319.925537109375,324.0885314941406,4.072731395412672,836248.328487314
1.375385,6.532034,189.60688532671372,5996.61767578125,262.4430847167969,0.07991726696491241,1321.0126953125,323.223876953125,4.086989821931001,836243.4802277838
1.396046,6.630158,192.95746870602974,5892.490234375,261.1448974609375,0.07891994714736938,1322.0057373046875,322.43096923828125,4.100120222408616,836238.6759603249
1.416707,6.728282,196.0748089606589,5798.80712890625,259.9622802734375,0.07801855355501175,1322.909423828125,321.70684814453125,4.112158107476126,836233.8620089075
1.4373679,6.8264055,198.95625070488964,5714.82421875,258.8896789550781,0.07720714062452316,1323.7279052734375,321.048583984375,4.123138899556279,836229.0202726795
1.4580289,6.9245296,201.59834522466466,5639.92724609375,257.9230651855469,0.07648079097270966,1324.4649658203125,320.45416259765625,4.133087100769648,836224.6997113904
1.4786899,7.0226536,203.9979132180814,5573.58642578125,257.0583801269531,0.07583539187908173,1325.1229248046875,319.9214172363281,4.142026302120968,836219.3225116506
1.4993509,7.1207776,206.15438170666,5515.2841796875,256.29241943359375,0.07526639848947525,1325.7056884765625,319.4486999511719,4.149979914393761,836214.9765574137
1.5200118,7.218901,208.07064359774523,5464.490234375,255.6214599609375,0.07476897537708282,1326.2166748046875,319.0340270996094,4.156975626899553,836212.083792827
1.5406728,7.317025,209.756110743288,5420.5810546875,255.03817749023438,0.07433785498142242,1326.660888671875,318.6730651855469,4.163078193945977,836209.5783194477
1.5613338,7.415149,211.22098799576466,5382.98779296875,254.53598022460938,0.07396793365478516,1327.0440673828125,318.3619384765625,4.168350254848408,836209.0002965408
1.5819948,7.5132732,212.47994463748145,5351.09326171875,254.1075897216797,0.07365360856056213,1327.364501953125,318.0962829589844,4.172838769462379,836199.9003222863
1.6026558,7.6113973,213.5378094019229,5324.583984375,253.7551727294922,0.07339052110910416,1327.633544921875,317.8775634765625,4.176556314330008,836199.6880788207
1.6233166,7.709521,214.40962438980193,5302.93359375,253.4752655029297,0.07317279279232025,1327.8568115234375,317.7037353515625,4.179544222399735,836212.5522004389
1.6439776,7.807645,215.1255336851478,5285.2861328125,253.2471466064453,0.07299501448869705,1328.03955078125,317.5619812011719,4.1819853426974065,836223.7004866174
1.6646386,7.905769,215.70641615093194,5271.05322265625,253.06167602539062,0.07285181432962418,1328.1878662109375,317.44671630859375,4.183971035062748,836232.6388436087
1.6852996,8.003893,216.17093331550922,5259.7265625,252.9131317138672,0.07273795455694199,1328.3065185546875,317.3543395996094,4.18556280097051,836239.7796893346
1.7059605,8.102016,216.54013175551077,5250.7587890625,252.79258728027344,0.07264858484268188,1328.399658203125,317.27935791015625,4.186845519837716,836241.2467581908
1.7266215,8.20014,216.8284485283197,5243.77685546875,252.69769287109375,0.07257921993732452,1328.4720458984375,317.2203369140625,4.187852704596084,836241.306418429
1.7472825,8.2982645,217.0503645739879,5238.41552734375,252.6248016357422,0.07252594828605652,1328.527587890625,317.1749572753906,4.188626994082375,836241.0789429673
1.7679435,8.396388,217.21995701638608,5234.32568359375,252.5688934326172,0.07248534262180328,1328.56982421875,317.1401672363281,4.189219662070492,836240.63531171
1.7886045,8.494513,217.3480354189663,5231.2412109375,252.52682495117188,0.07245467603206635,1328.6016845703125,317.1139831542969,4.189666035394787,836240.333669042
1.8092654,8.592636,217.44456395126787,5228.9189453125,252.4947967529297,0.07243169844150543,1328.62548828125,317.09405517578125,4.190004405931627,836239.5509126155
1.8299264,8.69076,217.5161429355286,5227.1982421875,252.4713592529297,0.07241461426019669,1328.6429443359375,317.0794677734375,4.1902522218351,836239.0026286806
1.8505874,8.788884,217.56916693770438,5225.92431640625,252.45401000976562,0.07240195572376251,1328.6558837890625,317.06866455078125,4.190435802514528,836238.3972217082
1.8712484,8.887008,217.60881464025442,5224.97216796875,252.44070434570312,0.07239256054162979,1328.66552734375,317.06036376953125,4.190575925502775,836237.8329525497
1.8919092,8.985131,217.63791914844617,5224.2734375,252.43133544921875,0.07238555699586868,1328.672119140625,317.0545349121094,4.190673757462406,836237.154201283
1.9125702,9.083256,217.66096828254604,5223.72021484375,252.4237823486328,0.07238004356622696,1328.677490234375,317.0498352050781,4.190752817691715,836236.650776016
1.9332312,9.181379,217.68094950480952,5223.24072265625,252.41751098632812,0.07237520813941956,1328.6820068359375,317.0459289550781,4.190818696884126,836236.1867038582
1.9538922,9.279504,217.70060874713718,5222.76904296875,252.4113311767578,0.07237044721841812,1328.686279296875,317.0420837402344,4.190883000836957,836235.6712964579
1.9745532,9.377627,217.72175758976556,5222.26171875,252.4043731689453,0.072365403175354,1328.6912841796875,317.0377502441406,4.1909560711823906,836235.0740258136
1.9952141,9.475751,217.74447834483317,5221.716796875,252.39715576171875,0.07235994935035706,1328.696533203125,317.03326416015625,4.1910319307437245,836234.6979769744
2.015875,9.573875,217.76991248432245,5221.10693359375,252.38848876953125,0.07235398143529892,1328.70263671875,317.0278625488281,4.191122591043888,836234.1290983276
2.036536,9.671999,217.79800079465383,5220.43359375,252.37937927246094,0.0723472386598587,1328.709228515625,317.022216796875,4.191218022322285,836233.7020655014
2.057197,9.7701235,217.8316592758178,5219.626953125,252.36831665039062,0.0723392441868782,1328.71728515625,317.01531982421875,4.191334620336355,836233.1039408051
2.077858,9.868247,217.8730539079031,5218.63525390625,252.35499572753906,0.07232930511236191,1328.7271728515625,317.00701904296875,4.1914755605820195,836232.8252178772
2.098519,9.966372,217.92529351103576,5217.38427734375,252.3380889892578,0.07231682538986206,1328.7398681640625,316.9964904785156,4.191654822923403,836232.4122198183
2.11918,10.064495,217.9908425302776,5215.8154296875,252.31643676757812,0.07230130583047867,1328.755859375,316.9830017089844,4.191883641113676,836231.8034607373
2.1398408,10.162619,218.07156297281634,5213.884765625,252.289306640625,0.0722823366522789,1328.7752685546875,316.96612548828125,4.192168063725203,836229.8354458262
2.160502,10.260743,218.1689193500287,5211.55810546875,252.2557373046875,0.07225967943668365,1328.7989501953125,316.9452209472656,4.192519282114061,836227.279276344
2.1811628,10.358867,218.27990735522567,5208.908203125,252.21812438964844,0.072233647108078,1328.825927734375,316.9217834472656,4.192914457568316,836225.2499724601
2.201824,10.456991,218.40221274504378,5205.9912109375,252.17776489257812,0.07220475375652313,1328.85595703125,316.8966369628906,4.193341935613101,836224.3603383619
2.2224848,10.555115,218.52906444928297,5202.96923828125,252.1374053955078,0.07217442244291306,1328.887451171875,316.8714904785156,4.193774104338288,836225.0911812809
2.2431457,10.653238,218.65415412901066,5199.99267578125,252.0980682373047,0.07214439660310745,1328.9185791015625,316.8470153808594,4.19419629850123,836226.5931777537
2.2638068,10.751363,218.77283017506517,5197.171875,252.06097412109375,0.07211589068174362,1328.9483642578125,316.8238830566406,4.1945965418908395,836228.502638691
2.2844677,10.849486,218.88079192687582,5194.6083984375,252.02662658691406,0.07209011167287827,1328.9749755859375,316.802490234375,4.194963791486433,836229.1191819236
2.3051288,10.947611,218.97368310929662,5192.40478515625,251.99656677246094,0.07206811755895615,1328.997802734375,316.78375244140625,4.1952839831335496,836229.0789280767
2.3257897,11.045734,219.0474470352376,5190.65625,251.9727783203125,0.07205067574977875,1329.0157470703125,316.7689514160156,4.19553665575293,836228.8200008314
2.3464506,11.143858,219.10016893261945,5189.4072265625,251.95578002929688,0.0720381885766983,1329.028564453125,316.7583312988281,4.19571778587041,836228.5725358736
2.3671117,11.241982,219.13185962204022,5188.65673828125,251.94512939453125,0.07203079760074615,1329.0362548828125,316.751708984375,4.195829784610167,836228.1980535405
2.3877726,11.340106,219.14206774896823,5188.4150390625,251.9417724609375,0.07202839851379395,1329.0384521484375,316.7496337890625,4.195864210638685,836227.6941368844
2.4084334,11.438229,219.13303505487133,5188.62890625,251.9447784423828,0.07203052192926407,1329.0360107421875,316.7514953613281,4.19583184359119,836227.432818706
2.4290946,11.536354,219.107013510327,5189.2451171875,251.9532012939453,0.07203667610883713,1329.029296875,316.7567443847656,4.195741118176866,836227.0694399468
2.4497554,11.634477,219.06733327694937,5190.18505859375,251.96591186523438,0.07204609364271164,1329.0194091796875,316.7646484375,4.1956052095311795,836226.7210644039
2.4704165,11.732602,219.0134942145079,5191.4609375,251.98342895507812,0.07205881178379059,1329.0057373046875,316.77557373046875,4.195417347536662,836226.3958716113
2.4910774,11.830725,218.9455995533411,5193.07080078125,252.00523376464844,0.07207487523555756,1328.98876953125,316.7891540527344,4.19518393394876,836225.9275170704
2.5117383,11.928848,218.8685509081409,5194.89892578125,252.0302276611328,0.07209307700395584,1328.9697265625,316.80474853515625,4.194917319602684,836225.8450277171
2.5323994,12.026974,218.7882467614101,5196.8056640625,252.0583953857422,0.07211148738861084,1328.9501953125,316.8222961425781,4.194623331416166,836228.4962879083
2.5530603,12.125096,218.711000668087,5198.64111328125,252.0845947265625,0.07212946563959122,1328.9312744140625,316.8385925292969,4.194347865912771,836229.8063237543
2.5737214,12.223222,218.6402550472467,5200.3232421875,252.1065673828125,0.07214653491973877,1328.913330078125,316.852294921875,4.19410984668989,836228.1561311878
2.5943823,12.321344,218.5749714904374,5201.87646484375,252.1268310546875,0.07216229289770126,1328.896728515625,316.86492919921875,4.193890222796235,836226.6537232773
2.6150432,12.419468,218.51587845865046,5203.283203125,252.1453857421875,0.0721765011548996,1328.8817138671875,316.87646484375,4.193690164154197,836225.5445833264
2.6357043,12.517592,218.46310941337464,5204.5400390625,252.16212463378906,0.07218910753726959,1328.8682861328125,316.88690185546875,4.193509666546286,836224.8982008364
2.6563652,12.615716,218.4148523630384,5205.68994140625,252.17767333984375,0.07220061123371124,1328.8563232421875,316.8965759277344,4.1933438988789264,836224.6134900597
2.6770263,12.7138405,218.36974976684385,5206.76513671875,252.19261169433594,0.07221124321222305,1328.8448486328125,316.9058837890625,4.19318452767293,836224.7338583076
2.6976871,12.811964,218.32648762822572,5207.796875,252.20712280273438,0.07222138345241547,1328.833984375,316.9149475097656,4.193030321910116,836224.9160221553
2.718348,12.910088,218.28363140864417,5208.8193359375,252.22164916992188,0.07223139703273773,1328.8232421875,316.9239807128906,4.19287691388464,836225.5166864817
2.7390091,13.008212,218.24087382724548,5209.83984375,252.2357177734375,0.07224154472351074,1328.8123779296875,316.9327392578125,4.192726762913408,836225.1866285153
2.75967,13.106336,218.19770362494347,5210.87060546875,252.24920654296875,0.07225198298692703,1328.8013916015625,316.9411315917969,4.192581079419465,836224.2306574573
2.780331,13.204459,218.152547593833,5211.94921875,252.26345825195312,0.07226286828517914,1328.7900390625,316.95001220703125,4.192427789510658,836223.5750735285
2.800992,13.302584,218.10502006388296,5213.0849609375,252.2790069580078,0.07227419316768646,1328.77783203125,316.9596862792969,4.192261317612375,836223.1100347838
2.821653,13.400707,218.05565505161388,5214.26513671875,252.29522705078125,0.07228591293096542,1328.765380859375,316.9698181152344,4.192088031474032,836222.9608201401
2.842314,13.498832,218.0044958858553,5215.48876953125,252.31198120117188,0.072298064827919,1328.7525634765625,316.980224609375,4.191909968875905,836222.7909513111
2.862975,13.596955,217.9514431078253,5216.75830078125,252.329833984375,0.07231055945158005,1328.7392578125,316.9913635253906,4.191720692434794,836223.127930868
2.8836358,13.695079,217.89788600564805,5218.04052734375,252.3475341796875,0.0723232552409172,1328.72607421875,317.00238037109375,4.191533428434506,836223.5828521975
2.9042969,13.793203,217.8439883804116,5219.33154296875,252.3656463623047,0.07233595103025436,1328.7127685546875,317.0136413574219,4.191342564519519,836224.2671202223
2.9249578,13.891327,217.79099331524594,5220.6015625,252.38333129882812,0.07234848290681839,1328.699462890625,317.024658203125,4.191154941768904,836224.5577826524
2.9456189,13.989451,217.7404672575686,5221.81298828125,252.39939880371094,0.07236064225435257,1328.6868896484375,317.03466796875,4.190982955149264,836224.2409600992
2.9662797,14.087575,217.69208116559858,5222.9736328125,252.41493225097656,0.07237226516008377,1328.674560546875,317.0443420410156,4.190816186762248,836223.6456216571
2.9869406,14.1856985,217.64646282998277,5224.068359375,252.42987060546875,0.07238316535949707,1328.6629638671875,317.05364990234375,4.190656579025132,836223.3654746258
3.0076017,14.283823,217.60442218309592,5225.07763671875,252.44361877441406,0.07239320874214172,1328.652099609375,317.06219482421875,4.190509374181264,836222.9530202999
3.0282626,14.381947,217.56636164767994,5225.99169921875,252.45590209960938,0.07240232825279236,1328.6424560546875,317.06982421875,4.19037812673729,836222.5083643456
3.0489237,14.480071,217.53199255417476,5226.8173828125,252.4674072265625,0.0724104717373848,1328.6336669921875,317.0769958496094,4.190255629968068,836222.5663632915
3.0695846,14.578195,217.50322110963094,5227.5087890625,252.47607421875,0.07241757214069366,1328.6260986328125,317.0823974609375,4.190160378727711,836221.2176060181
3.0902455,14.676318,217.47896635625673,5228.091796875,252.48294067382812,0.07242365926504135,1328.6199951171875,317.086669921875,4.19008467131254,836220.0937540603
3.1109066,14.774443,217.45794588373528,5228.59716796875,252.48947143554688,0.07242878526449203,1328.6143798828125,317.0907287597656,4.190013328612322,836219.2869422759
3.1315675,14.872566,217.44082786364007,5229.0087890625,252.49513244628906,0.07243290543556213,1328.60986328125,317.0942687988281,4.189952307602729,836218.9828447055
3.1522286,14.970691,217.42819921356775,5229.3125,252.49908447265625,0.07243596762418747,1328.606689453125,317.0967102050781,4.189910039097744,836218.7790534047
3.1728895,15.068814,217.41928694963835,5229.52685546875,252.5017547607422,0.07243814319372177,1328.6044921875,317.098388671875,4.189880931758076,836218.6251754825
3.1935503,15.166938,217.4138262650859,5229.658203125,252.5032958984375,0.07243947684764862,1328.60302734375,317.0993347167969,4.189863812014404,836218.4163308361
3.2142115,15.265062,217.4116542474838,5229.71044921875,252.5040740966797,0.07243998348712921,1328.6021728515625,317.0998229980469,4.1898546656071325,836217.980502184
3.2348723,15.363186,217.41287219593465,5229.68115234375,252.50372314453125,0.07243968546390533,1328.6024169921875,317.099609375,4.189858258138031,836217.7808947936
3.2555332,15.461309,217.4175411247473,5229.56884765625,252.50234985351562,0.07243851572275162,1328.603515625,317.0987548828125,4.1898730132699535,836217.7624814438
3.2761943,15.559434,217.42692018773644,5229.34326171875,252.49891662597656,0.0724363923072815,1328.60595703125,317.09661865234375,4.189908939041378,836217.4827780571
3.2968552,15.6575575,217.44048268810977,5229.01708984375,252.49462890625,0.07243312895298004,1328.6092529296875,317.09393310546875,4.189954818491523,836217.487724611
3.3175163,15.755682,217.4594892777807,5228.56005859375,252.48818969726562,0.0724286213517189,1328.614013671875,317.0899353027344,4.190022658408918,836217.4310826693
3.3381772,15.853806,217.48207407523634,5228.01708984375,252.48080444335938,0.07242321223020554,1328.61962890625,317.0853271484375,4.190101260296671,836217.4817631929
3.358838,15.951929,217.5074672635558,5227.40673828125,252.47254943847656,0.07241715490818024,1328.6258544921875,317.0802001953125,4.190188645250606,836217.2363898101
3.3794992,16.050055,217.534146654988,5226.765625,252.4637908935547,0.07241079211235046,1328.6324462890625,317.07476806640625,4.190281221023559,836217.2347155188
3.40016,16.148176,217.56062932345012,5226.12939453125,252.45538330078125,0.07240442931652069,1328.6387939453125,317.06951904296875,4.190370610065667,836217.0307268256
3.4208212,16.246302,217.5863458348502,5225.51171875,252.44705200195312,0.07239828258752823,1328.6451416015625,317.0643310546875,4.190459195400307,836217.0153422826
3.441482,16.344425,217.61033984046603,5224.935546875,252.43905639648438,0.07239256799221039,1328.6510009765625,317.0593566894531,4.190543420164454,836216.7904568437
3.462143,16.442549,217.63189829010557,5224.41796875,252.43211364746094,0.07238736748695374,1328.65625,317.0550231933594,4.190617251913731,836216.6166929541
3.482804,16.540672,217.65124351589176,5223.95361328125,252.42575073242188,0.07238271087408066,1328.6610107421875,317.0510559082031,4.190684705137457,836216.7771296535
3.503465,16.638796,217.66792670331395,5223.55322265625,252.42034912109375,0.0723787248134613,1328.6649169921875,317.0476989746094,4.1907413972387575,836216.6045325198
3.524126,16.736921,217.6818041806443,5223.22021484375,252.4159698486328,0.07237536460161209,1328.66796875,317.04498291015625,4.1907869241586955,836216.2847708224
3.544787,16.835045,217.69364823668292,5222.93603515625,252.41175842285156,0.07237263023853302,1328.671142578125,317.0423583984375,4.190831626694943,836216.0472224253
3.5654478,16.933168,217.7019724080521,5222.736328125,252.4093475341797,0.07237056642770767,1328.6728515625,317.0408630371094,4.190856783678954,836215.8139224596
3.586109,17.031292,217.70836352417058,5222.5830078125,252.407470703125,0.07236898690462112,1328.67431640625,317.0396728515625,4.190877136781343,836215.8614479408
3.6067698,17.129416,217.71355403790065,5222.45849609375,252.40557861328125,0.07236779481172562,1328.675537109375,317.03851318359375,4.1908963165618704,836215.5547371827
3.6274307,17.22754,217.71695344964223,5222.376953125,252.40463256835938,0.07236694544553757,1328.67626953125,317.0379333496094,4.190906291538527,836215.4980503817
3.6480918,17.325665,217.7197422678822,5222.31005859375,252.4035186767578,0.07236632704734802,1328.677001953125,317.0372314453125,4.190917880199556,836215.4039232999
3.6687527,17.423788,217.7215336632694,5222.26708984375,252.40309143066406,0.07236587256193161,1328.6773681640625,317.0369567871094,4.190922666016728,836215.3117383556
3.6894138,17.521912,217.7231622301118,5222.22802734375,252.40240478515625,0.07236550748348236,1328.6778564453125,317.0365295410156,4.190929853947379,836215.4279427399
3.7100747,17.620035,217.72432259885073,5222.2001953125,252.4020538330078,0.07236523926258087,1328.6781005859375,317.03631591796875,4.19093344791997,836215.2278594475
3.7307355,17.718159,217.72513690008796,5222.1806640625,252.4021453857422,0.07236494868993759,1328.6781005859375,317.036376953125,4.190932641090544,836215.2928082824
3.7513967,17.816284,217.72700981604936,5222.1357421875,252.4011993408203,0.07236459851264954,1328.6788330078125,317.0357971191406,4.190942616200848,836215.3177925773
3.7720575,17.914408,217.7287198978948,5222.0947265625,252.4003448486328,0.07236426323652267,1328.6793212890625,317.0352478027344,4.1909514178555725,836215.1705846663
3.7927186,18.012531,217.72998211839263,5222.064453125,252.40008544921875,0.07236393541097641,1328.6795654296875,317.03509521484375,4.190954205020385,836215.1397061299
3.8133795,18.110655,217.73148865878974,5222.0283203125,252.3998260498047,0.07236352562904358,1328.6798095703125,317.0349426269531,4.19095699218788,836215.3271526865
3.8340404,18.208778,217.7332802474813,5221.9853515625,252.3992156982422,0.07236307859420776,1328.68017578125,317.0345458984375,4.1909633917525655,836215.2028473268
3.8547015,18.306904,217.73507186565703,5221.9423828125,252.39871215820312,0.07236264646053314,1328.6805419921875,317.03424072265625,4.1909685810704795,836215.1762520914
3.8753624,18.405027,217.73743358921126,5221.8857421875,252.39784240722656,0.07236211746931076,1328.68115234375,317.03369140625,4.1909777678523294,836215.054345947
3.8960235,18.50315,217.73961212101943,5221.83349609375,252.3973388671875,0.0723615363240242,1328.681640625,317.03338623046875,4.1909833422373675,836215.1100225376
3.9166844,18.601274,217.74195358231566,5221.77734375,252.3965606689453,0.07236095517873764,1328.68212890625,317.03289794921875,4.1909913371800105,836215.2196828644
3.9373453,18.699398,217.7444579836109,5221.71728515625,252.39552307128906,0.07236039638519287,1328.682861328125,317.0322570800781,4.191002119360105,836215.0710424825
3.9580064,18.797523,217.7464126783094,5221.67041015625,252.3950958251953,0.07235985994338989,1328.6832275390625,317.031982421875,4.191006905325348,836215.0622250303
3.9786673,18.895647,217.74844885593922,5221.62158203125,252.39414978027344,0.07235942035913467,1328.6837158203125,317.0314025878906,4.191016110626333,836214.9867697592
3.9993281,18.99377,217.75001673866475,5221.583984375,252.39364624023438,0.07235904783010483,1328.6839599609375,317.03106689453125,4.191021318434257,836214.8314395162
4.019989,19.091894,217.75101449397334,5221.56005859375,252.39346313476562,0.07235877960920334,1328.68408203125,317.0309753417969,4.191022913766617,836214.5773516858
4.0406504,19.19002,217.75209370898872,5221.5341796875,252.39312744140625,0.07235855609178543,1328.684326171875,317.03076171875,4.191026507864878,836214.3734831469
4.0613112,19.288143,217.75274531568675,5221.5185546875,252.39295959472656,0.0723583772778511,1328.6844482421875,317.0306396484375,4.191028506631397,836214.550491429
4.081972,19.386267,217.7530100320218,5221.51220703125,252.3927764892578,0.07235831767320633,1328.6844482421875,317.0305480957031,4.191029716925238,836214.395804513
4.102633,19.48439,217.75274531568675,5221.5185546875,252.3928680419922,0.0723583847284317,1328.6842041015625,317.0306091308594,4.1910281399772575,836214.3564187731
4.123294,19.582514,217.75209370898872,5221.5341796875,252.39312744140625,0.07235852628946304,1328.68408203125,317.03076171875,4.191025737779906,836214.2860177164
4.143955,19.68064,217.75115703119243,5221.556640625,252.3933868408203,0.07235877960920334,1328.6837158203125,317.0309143066406,4.191022565500267,836214.1522240245
4.164616,19.778763,217.74977239181973,5221.58984375,252.39381408691406,0.0723591223359108,1328.683349609375,317.03118896484375,4.191017779505333,836214.0513929491
4.185277,19.876886,217.74783799865176,5221.63623046875,252.39466857910156,0.07235953956842422,1328.682861328125,317.0317077636719,4.191009381050865,836214.0275160464
4.205938,19.97501,217.7459647243413,5221.68115234375,252.39527893066406,0.07235999405384064,1328.682373046875,317.0321044921875,4.191002596330484,836214.0387417867
4.2265987,20.073133,217.74356209360263,5221.73876953125,252.39620971679688,0.07236051559448242,1328.6817626953125,317.0326843261719,4.190993006034446,836214.0983057772
4.24726,20.171259,217.74124095832943,5221.79443359375,252.39698791503906,0.07236108183860779,1328.6812744140625,317.0331726074219,4.190985011083845,836214.100122939
4.267921,20.269382,217.73894023272854,5221.849609375,252.39767456054688,0.07236164808273315,1328.6807861328125,317.0335998535156,4.190977823002752,836214.3111215814
4.288582,20.367506,217.73627308071764,5221.91357421875,252.39871215820312,0.07236223667860031,1328.6800537109375,317.03424072265625,4.190967040917438,836214.4392623989
4.3092427,20.46563,217.73423713079308,5221.96240234375,252.39913940429688,0.07236281037330627,1328.6796875,317.0345153808594,4.190962255020822,836214.47643727
4.3299036,20.563753,217.73157009399975,5222.0263671875,252.40016174316406,0.07236339151859283,1328.67919921875,317.03515625,4.190952243072411,836214.6366908452
4.350565,20.661879,217.72898455581884,5222.08837890625,252.40110778808594,0.07236399501562119,1328.678466796875,317.0357360839844,4.190942267924337,836214.6196232475
4.371226,20.760002,217.7261751429994,5222.15576171875,252.4022216796875,0.07236458361148834,1328.6778564453125,317.03643798828125,4.190931064190246,836214.9029502884
4.3918867,20.858126,217.72381366367057,5222.21240234375,252.4026641845703,0.07236520946025848,1328.677490234375,317.03668212890625,4.190926681771601,836214.931231232
4.4125476,20.95625,217.72080081613885,5222.28466796875,252.4038543701172,0.0723658874630928,1328.6766357421875,317.0374450683594,4.190913901213465,836215.0585810352
4.4332085,21.054373,217.7177473395311,5222.35791015625,252.40496826171875,0.07236658036708832,1328.67578125,317.03814697265625,4.1909019275355375,836215.2431507942
4.45387,21.152498,217.71436825858967,5222.43896484375,252.40626525878906,0.07236732542514801,1328.6749267578125,317.0389404296875,4.190888743688835,836215.2029155218
4.4745307,21.250622,217.7112742523706,5222.51318359375,252.40704345703125,0.07236813008785248,1328.6741943359375,317.0394287109375,4.1908799789926565,836215.1891499778
4.4951916,21.348745,217.70759005703874,5222.6015625,252.40841674804688,0.07236898690462112,1328.6732177734375,317.040283203125,4.1908656034166105,836215.20023152
4.5158525,21.446869,217.70390598639557,5222.68994140625,252.40953063964844,0.07236988097429276,1328.67236328125,317.0409851074219,4.190853629952798,836215.1586984514
4.5365133,21.544992,217.6997742764956,5222.7890625,252.41090393066406,0.07237086445093155,1328.6715087890625,317.0418395996094,4.190839639547371,836215.3120477343
4.5571747,21.643118,217.69527638638198,5222.89697265625,252.412353515625,0.07237192243337631,1328.6702880859375,317.042724609375,4.1908240907372285,836215.4276351854
4.5778356,21.741241,217.69049376594413,5223.01171875,252.413818359375,0.07237310707569122,1328.669189453125,317.04364013671875,4.19080852364729,836215.2536916211
4.5984964,21.839365,217.6850194498512,5223.14306640625,252.41580200195312,0.07237435132265091,1328.667724609375,317.04486083984375,4.190787767667226,836215.4300575432
4.6191573,21.937489,217.6797285509734,5223.27001953125,252.41717529296875,0.07237569987773895,1328.6666259765625,317.04571533203125,4.190773007561686,836215.3660070689
4.639818,22.035612,217.67378677115664,5223.41259765625,252.41905212402344,0.07237714529037476,1328.6651611328125,317.0469055175781,4.1907526552380965,836215.3702641962
4.660479,22.133736,217.6669907494782,5223.57568359375,252.4214630126953,0.07237870991230011,1328.66357421875,317.04840087890625,4.190727884245727,836215.5218976652
4.6811404,22.231861,217.6596865167193,5223.7509765625,252.4238739013672,0.072380430996418,1328.6617431640625,317.0498962402344,4.190702343448527,836215.70757582
4.7018013,22.329985,217.6518334874341,5223.939453125,252.42636108398438,0.07238229364156723,1328.6597900390625,317.05145263671875,4.190675611133239,836215.6272340869
4.722462,22.428108,217.6434114381456,5224.1416015625,252.42910766601562,0.07238432765007019,1328.6575927734375,317.05316162109375,4.190646092220016,836215.5909346739
4.743123,22.526232,217.63466458905637,5224.3515625,252.4317626953125,0.0723864734172821,1328.655517578125,317.0548095703125,4.190617765359816,836215.4507937174
4.763784,22.624355,217.62479980059732,5224.58837890625,252.43511962890625,0.07238879799842834,1328.653076171875,317.0569152832031,4.190582233429884,836215.6666003834
4.7844453,22.72248,217.61456984092274,5224.833984375,252.43820190429688,0.0723913162946701,1328.650390625,317.058837890625,4.190548352048591,836215.3309827568
4.805106,22.820604,217.60318175276748,5225.107421875,252.44198608398438,0.07239402085542679,1328.6475830078125,317.0611877441406,4.190508439273221,836215.2787316418
4.825767,22.918728,217.59075789475455,5225.40576171875,252.44619750976562,0.07239695638418198,1328.6444091796875,317.06378173828125,4.190464145401541,836215.3846524965
4.846428,23.016851,217.5778678625506,5225.71533203125,252.45022583007812,0.07240007817745209,1328.6412353515625,317.0663146972656,4.1904206589089945,836215.3287651581
4.867089,23.114975,217.56412559874897,5226.04541015625,252.45469665527344,0.07240337878465652,1328.6376953125,317.069091796875,4.190372791567049,836215.1634211675
4.88775,23.2131,217.54953142658974,5226.39599609375,252.45950317382812,0.07240685820579529,1328.634033203125,317.07208251953125,4.1903217168962925,836215.050482575
4.908411,23.311224,217.53426858649846,5226.7626953125,252.46473693847656,0.07241044193506241,1328.6300048828125,317.0753479003906,4.190265858511972,836215.088368944
4.929072,23.409348,217.51910948331812,5227.126953125,252.46963500976562,0.0724140852689743,1328.626220703125,317.0783996582031,4.190213594288753,836214.9976168952
4.949733,23.507471,217.50403375784077,5227.4892578125,252.4744415283203,0.07241767644882202,1328.6224365234375,317.0813903808594,4.190162137637832,836214.8348457201
4.9703937,23.605593,217.48912262978683,5227.84765625,252.47950744628906,0.07242120057344437,1328.61865234375,317.08453369140625,4.190108665586292,836214.7990916655
4.991055,23.70372,217.4748634907625,5228.1904296875,252.48423767089844,0.07242458313703537,1328.614990234375,317.08746337890625,4.190058402424872,836214.8336787316
5.011716,23.801844,217.462271503968,5228.4931640625,252.4883575439453,0.07242760062217712,1328.61181640625,317.09002685546875,4.190014519163158,836214.7012159568
5.032377,23.899967,217.45165068758143,5228.74853515625,252.49169921875,0.07243020832538605,1328.609130859375,317.0921325683594,4.189978225249567,836214.654913923
