# forge res_12000.h5 axis (j=0) values; Pt/P for matching with CEA
x_m,x_over_rt,Pt_over_P,P,T,rho,u,a,M,h0
-0.16983469,-0.8255984,1.1768695283461592,967821.8125,1117.4949951171875,3.0359389781951904,325.36614990234375,645.6272583007812,0.503953551711356,967397.5114763236
-0.16167995,-0.78595674,1.1884138776534956,958420.3125,1114.9312744140625,3.0133609771728516,334.7855224609375,644.9254150390625,0.5191073489337676,967397.8937747369
-0.15365918,-0.74696624,1.2005157000167916,948758.9375,1112.2752685546875,2.990108013153076,344.2673645019531,644.1974487304688,0.5344128033732621,967398.0169865905
-0.14576298,-0.7085813,1.2131976518926921,938841.25,1109.5262451171875,2.9661824703216553,353.8106689453125,643.4431762695312,0.5498708852529739,967398.2985574151
-0.13798249,-0.6707589,1.2264843630646765,928670.625,1106.6827392578125,2.9415879249572754,363.4142761230469,642.6619873046875,0.5654827627929258,967398.6712606361
-0.13030945,-0.6334588,1.2404015051166903,918251.0625,1103.7437744140625,2.9163286685943604,373.0768127441406,641.8535766601562,0.5812490984087396,967399.1713903133
-0.12273609,-0.59664327,1.2549754155935378,907587.5,1100.707763671875,2.890411615371704,382.7969665527344,641.0173950195312,0.5971709496917332,967399.6292186965
-0.11525468,-0.5602747,1.2702358453808484,896683.875,1097.57373046875,2.8638412952423096,392.57421875,640.1530151367188,0.6132505970719472,967399.8886050666
-0.1078585,-0.52432054,1.2862121222387093,885546.0,1094.340576171875,2.8366246223449707,402.4070129394531,639.2601318359375,0.6294886743269149,967400.3843806004
-0.10054063,-0.48874697,1.3029369058665978,874178.9375,1091.007080078125,2.8087689876556396,412.29486083984375,638.338134765625,0.6458878741299449,967401.0480897316
-0.093294695,-0.4535231,1.3204435513642325,862588.9375,1087.572265625,2.780283212661743,422.23638916015625,637.38671875,0.6624493054832047,967401.8280767249
